StudentID; DepartmentID; CourseNumber; CourseDate(month, year); Credits; StudentGrade 
101;PHY2;128;JUN/2020;5;54
554;ART3;103;JUL/2020;6;46
165;ELE4;127;AUG/2020;2;73
273;ROB5;150;SEP/2020;5;44
813;CS1;150;SEP/2020;2;70
859;PHY2;102;SEP/2020;4;35
909;ART3;128;NOV/2020;6;95
328;ELE4;115;JAN/2020;4;93
552;ROB5;149;FEB/2020;2;36
826;CS1;138;MAR/2020;2;46
203;PHY2;116;APR/2020;4;65
896;ART3;113;MAY/2020;5;58
689;ELE4;115;JUN/2020;6;43
882;ROB5;103;JUL/2020;3;67
107;CS1;142;AUG/2020;6;72
950;PHY2;135;SEP/2020;3;63
918;ART3;123;SEP/2020;5;100
187;ELE4;138;SEP/2020;4;77
320;ROB5;149;NOV/2020;5;82
110;CS1;137;JAN/2020;5;97
116;PHY2;115;FEB/2020;5;92
799;ART3;144;MAR/2020;3;83
626;ELE4;109;APR/2020;2;68
627;ROB5;125;MAY/2020;4;56
930;CS1;108;JUN/2020;3;67
848;PHY2;149;JUL/2020;2;74
996;ART3;124;AUG/2020;4;96
390;ELE4;124;SEP/2020;3;38
564;ROB5;126;SEP/2020;6;91
534;CS1;131;SEP/2020;5;37
690;PHY2;118;NOV/2020;5;64
794;ART3;136;JAN/2020;5;69
561;ELE4;145;FEB/2020;5;42
728;ROB5;137;MAR/2020;2;94
423;CS1;117;APR/2020;2;46
232;PHY2;148;MAY/2020;3;83
104;ART3;119;JUN/2020;6;90
915;ELE4;107;JUL/2020;3;41
825;ROB5;106;AUG/2020;6;94
647;CS1;114;SEP/2020;4;58
215;PHY2;120;SEP/2020;5;55
528;ART3;100;SEP/2020;5;51
371;ELE4;125;NOV/2020;4;57
614;ROB5;149;JAN/2020;4;79
455;CS1;103;FEB/2020;3;58
522;PHY2;126;MAR/2020;2;72
398;ART3;146;APR/2020;4;40
572;ELE4;134;MAY/2020;6;90
247;ROB5;140;JUN/2020;6;39
248;CS1;125;JUL/2020;5;47
596;PHY2;131;AUG/2020;6;84
890;ART3;141;SEP/2020;4;43
774;ELE4;126;SEP/2020;5;42
857;ROB5;104;SEP/2020;4;86
684;CS1;135;NOV/2020;6;38
395;PHY2;125;JAN/2020;5;55
715;ART3;107;FEB/2020;6;97
417;ELE4;121;MAR/2020;6;75
663;ROB5;125;APR/2020;3;92
307;CS1;126;MAY/2020;5;45
656;PHY2;133;JUN/2020;4;72
946;ART3;129;JUL/2020;4;90
951;ELE4;102;AUG/2020;5;48
564;ROB5;135;SEP/2020;5;45
438;CS1;121;SEP/2020;4;53
861;PHY2;110;SEP/2020;2;59
196;ART3;142;NOV/2020;6;60
640;ELE4;131;JAN/2020;3;40
672;ROB5;102;FEB/2020;3;89
256;CS1;131;MAR/2020;2;88
174;PHY2;126;APR/2020;6;94
852;ART3;132;MAY/2020;2;36
798;ELE4;133;JUN/2020;5;79
578;ROB5;129;JUL/2020;4;42
254;CS1;107;AUG/2020;6;71
967;PHY2;150;SEP/2020;3;46
419;ART3;128;SEP/2020;6;81
944;ELE4;120;SEP/2020;6;52
768;ROB5;110;NOV/2020;3;60
188;CS1;134;JAN/2020;6;38
757;PHY2;118;FEB/2020;4;87
553;ART3;146;MAR/2020;3;72
430;ELE4;105;APR/2020;4;81
752;ROB5;149;MAY/2020;4;74
407;CS1;124;JUN/2020;2;44
433;PHY2;130;JUL/2020;6;42
862;ART3;132;AUG/2020;2;35
303;ELE4;147;SEP/2020;4;69
201;ROB5;108;SEP/2020;5;53
492;CS1;137;SEP/2020;5;87
680;PHY2;144;NOV/2020;5;38
467;ART3;135;JAN/2020;5;78
565;ELE4;140;FEB/2020;3;88
404;ROB5;131;MAR/2020;4;68
279;CS1;144;APR/2020;5;76
615;PHY2;115;MAY/2020;6;75
805;ART3;138;JUN/2020;3;35
285;ELE4;133;JUL/2020;3;94
671;ROB5;147;AUG/2020;4;83
629;CS1;141;SEP/2020;3;52
770;PHY2;134;SEP/2020;2;98
721;ART3;147;SEP/2020;6;50
445;ELE4;139;NOV/2020;5;53
536;ROB5;134;JAN/2020;4;74
839;CS1;101;FEB/2020;6;76
783;PHY2;115;MAR/2020;5;97
256;ART3;150;APR/2020;2;46
169;ELE4;117;MAY/2020;2;72
706;ROB5;116;JUN/2020;5;70
781;CS1;148;JUL/2020;4;45
939;PHY2;135;AUG/2020;4;42
189;ART3;121;SEP/2020;2;39
974;ELE4;124;SEP/2020;2;51
318;ROB5;136;SEP/2020;4;37
175;CS1;113;NOV/2020;5;71
422;PHY2;138;JAN/2020;6;100
846;ART3;148;FEB/2020;5;71
180;ELE4;138;MAR/2020;4;36
748;ROB5;115;APR/2020;6;71
472;CS1;109;MAY/2020;4;71
435;PHY2;145;JUN/2020;6;63
427;ART3;146;JUL/2020;6;87
281;ELE4;144;AUG/2020;5;79
343;ROB5;118;SEP/2020;4;64
957;CS1;106;SEP/2020;2;81
515;PHY2;123;SEP/2020;2;63
654;ART3;133;NOV/2020;4;85
633;ELE4;148;JAN/2020;6;61
564;ROB5;111;FEB/2020;6;66
122;CS1;133;MAR/2020;3;96
691;PHY2;132;APR/2020;2;97
947;ART3;101;MAY/2020;4;80
635;ELE4;114;JUN/2020;6;50
207;ROB5;127;JUL/2020;5;46
451;CS1;130;AUG/2020;5;53
573;PHY2;106;SEP/2020;3;87
521;ART3;141;SEP/2020;3;89
269;ELE4;130;SEP/2020;6;47
462;ROB5;103;NOV/2020;6;85
978;CS1;149;JAN/2020;3;45
954;PHY2;124;FEB/2020;5;36
344;ART3;132;MAR/2020;3;83
880;ELE4;113;APR/2020;6;99
675;ROB5;110;MAY/2020;5;42
397;CS1;137;JUN/2020;6;95
997;PHY2;127;JUL/2020;6;64
987;ART3;123;AUG/2020;4;36
899;ELE4;144;SEP/2020;5;90
960;ROB5;123;SEP/2020;2;100
857;CS1;118;SEP/2020;4;36
398;PHY2;103;NOV/2020;4;48
959;ART3;125;JAN/2020;4;69
963;ELE4;124;FEB/2020;2;38
240;ROB5;101;MAR/2020;4;45
626;CS1;125;APR/2020;6;94
805;PHY2;116;MAY/2020;2;68
666;ART3;149;JUN/2020;6;80
518;ELE4;130;JUL/2020;2;64
255;ROB5;133;AUG/2020;6;51
459;CS1;101;SEP/2020;5;86
936;PHY2;145;SEP/2020;6;83
585;ART3;105;SEP/2020;3;100
355;ELE4;149;NOV/2020;2;98
369;ROB5;123;JAN/2020;5;48
691;CS1;111;FEB/2020;6;47
758;PHY2;145;MAR/2020;6;42
817;ART3;118;APR/2020;5;99
426;ELE4;148;MAY/2020;3;58
775;ROB5;114;JUN/2020;6;42
171;CS1;126;JUL/2020;5;79
638;PHY2;132;AUG/2020;3;59
802;ART3;138;SEP/2020;2;95
314;ELE4;138;SEP/2020;6;43
719;ROB5;110;SEP/2020;4;64
802;CS1;138;NOV/2020;4;88
558;PHY2;145;JAN/2020;3;83
400;ART3;146;FEB/2020;2;81
887;ELE4;145;MAR/2020;5;48
332;ROB5;129;APR/2020;2;71
755;CS1;111;MAY/2020;5;68
256;PHY2;121;JUN/2020;2;45
624;ART3;137;JUL/2020;4;91
337;ELE4;125;AUG/2020;2;91
854;ROB5;143;SEP/2020;3;36
732;CS1;127;SEP/2020;4;63
613;PHY2;117;SEP/2020;6;49
312;ART3;129;NOV/2020;3;95
521;ELE4;141;JAN/2020;6;36
285;ROB5;135;FEB/2020;5;69
875;CS1;112;MAR/2020;5;91
652;PHY2;124;APR/2020;3;57
994;ART3;104;MAY/2020;6;84
973;ELE4;124;JUN/2020;2;88
977;ROB5;117;JUL/2020;4;75
117;CS1;147;AUG/2020;2;98
186;PHY2;148;SEP/2020;6;37
652;ART3;110;SEP/2020;6;94
475;ELE4;122;SEP/2020;2;50
394;ROB5;104;NOV/2020;4;56
836;CS1;124;JAN/2020;2;100
588;PHY2;132;FEB/2020;2;67
945;ART3;138;MAR/2020;2;68
230;ELE4;115;APR/2020;4;68
693;ROB5;125;MAY/2020;3;63
147;CS1;125;JUN/2020;5;73
174;PHY2;131;JUL/2020;2;79
258;ART3;143;AUG/2020;5;72
254;ELE4;145;SEP/2020;3;80
630;ROB5;149;SEP/2020;6;97
523;CS1;105;SEP/2020;5;54
979;PHY2;103;NOV/2020;6;55
631;ART3;145;JAN/2020;5;55
674;ELE4;105;FEB/2020;2;85
446;ROB5;136;MAR/2020;3;62
657;CS1;117;APR/2020;4;84
981;PHY2;105;MAY/2020;4;46
787;ART3;108;JUN/2020;2;68
197;ELE4;111;JUL/2020;3;43
760;ROB5;136;AUG/2020;2;91
453;CS1;122;SEP/2020;3;53
368;PHY2;142;SEP/2020;3;47
580;ART3;121;SEP/2020;4;61
509;ELE4;108;NOV/2020;4;95
600;ROB5;135;JAN/2020;5;42
247;CS1;125;FEB/2020;5;73
593;PHY2;101;MAR/2020;2;67
785;ART3;130;APR/2020;4;59
616;ELE4;102;MAY/2020;2;86
417;ROB5;113;JUN/2020;4;36
709;CS1;131;JUL/2020;5;63
742;PHY2;121;AUG/2020;2;41
236;ART3;115;SEP/2020;3;67
589;ELE4;103;SEP/2020;5;42
560;ROB5;129;SEP/2020;3;45
166;CS1;145;NOV/2020;2;46
849;PHY2;150;JAN/2020;3;97
427;ART3;129;FEB/2020;5;98
451;ELE4;106;MAR/2020;6;85
846;ROB5;108;APR/2020;6;52
791;CS1;108;MAY/2020;5;35
813;PHY2;107;JUN/2020;6;60
880;ART3;121;JUL/2020;4;55
205;ELE4;143;AUG/2020;3;48
542;ROB5;108;SEP/2020;3;62
299;CS1;129;SEP/2020;6;74
487;PHY2;132;SEP/2020;5;89
124;ART3;122;NOV/2020;2;67
298;ELE4;146;JAN/2020;6;76
674;ROB5;144;FEB/2020;6;97
105;CS1;107;MAR/2020;2;93
827;PHY2;111;APR/2020;6;88
262;ART3;118;MAY/2020;3;80
534;ELE4;147;JUN/2020;6;36
752;ROB5;141;JUL/2020;5;54
981;CS1;108;AUG/2020;3;64
495;PHY2;122;SEP/2020;3;62
656;ART3;106;SEP/2020;5;94
514;ELE4;109;SEP/2020;2;57
830;ROB5;102;NOV/2020;2;90
796;CS1;150;JAN/2020;4;63
971;PHY2;140;FEB/2020;5;81
666;ART3;145;MAR/2020;5;55
749;ELE4;135;APR/2020;3;98
135;ROB5;117;MAY/2020;4;75
364;CS1;137;JUN/2020;5;58
799;PHY2;146;JUL/2020;4;62
155;ART3;127;AUG/2020;5;93
617;ELE4;145;SEP/2020;2;55
641;ROB5;126;SEP/2020;4;74
473;CS1;110;SEP/2020;2;36
809;PHY2;111;NOV/2020;5;38
207;ART3;112;JAN/2020;4;36
747;ELE4;144;FEB/2020;4;47
676;ROB5;148;MAR/2020;4;59
591;CS1;121;APR/2020;2;93
772;PHY2;123;MAY/2020;5;93
544;ART3;138;JUN/2020;5;66
117;ELE4;114;JUL/2020;6;61
663;ROB5;141;AUG/2020;6;37
396;CS1;134;SEP/2020;4;70
237;PHY2;135;SEP/2020;2;36
318;ART3;136;SEP/2020;3;56
402;ELE4;114;NOV/2020;3;96
104;ROB5;103;JAN/2020;2;89
363;CS1;133;FEB/2020;4;77
141;PHY2;146;MAR/2020;6;45
323;ART3;115;APR/2020;2;100
260;ELE4;102;MAY/2020;5;97
124;ROB5;113;JUN/2020;4;68
915;CS1;112;JUL/2020;3;98
871;PHY2;121;AUG/2020;3;51
584;ART3;136;SEP/2020;3;59
790;ELE4;125;SEP/2020;6;79
105;ROB5;134;SEP/2020;2;43
216;CS1;144;NOV/2020;3;63
630;PHY2;142;JAN/2020;3;44
244;ART3;138;FEB/2020;5;80
963;ELE4;116;MAR/2020;2;58
485;ROB5;134;APR/2020;3;73
288;CS1;141;MAY/2020;4;39
688;PHY2;121;JUN/2020;2;74
838;ART3;128;JUL/2020;4;81
431;ELE4;122;AUG/2020;2;48
746;ROB5;111;SEP/2020;5;54
303;CS1;139;SEP/2020;5;96
866;PHY2;134;SEP/2020;6;47
126;ART3;140;NOV/2020;2;82
979;ELE4;121;JAN/2020;4;78
768;ROB5;122;FEB/2020;3;52
608;CS1;150;MAR/2020;2;77
178;PHY2;132;APR/2020;2;80
102;ART3;136;MAY/2020;5;70
521;ELE4;104;JUN/2020;4;83
579;ROB5;133;JUL/2020;4;39
399;CS1;142;AUG/2020;2;51
631;PHY2;127;SEP/2020;6;61
298;ART3;141;SEP/2020;3;97
520;ELE4;147;SEP/2020;6;42
175;ROB5;143;NOV/2020;6;51
530;CS1;111;JAN/2020;6;88
698;PHY2;128;FEB/2020;5;39
162;ART3;100;MAR/2020;4;50
989;ELE4;143;APR/2020;5;80
561;ROB5;141;MAY/2020;3;59
334;CS1;124;JUN/2020;5;46
235;PHY2;121;JUL/2020;3;94
761;ART3;130;AUG/2020;4;92
404;ELE4;117;SEP/2020;3;91
410;ROB5;110;SEP/2020;4;90
567;CS1;148;SEP/2020;6;64
229;PHY2;148;NOV/2020;6;83
202;ART3;117;JAN/2020;6;57
878;ELE4;147;FEB/2020;6;95
225;ROB5;108;MAR/2020;2;100
240;CS1;106;APR/2020;2;39
764;PHY2;137;MAY/2020;2;76
331;ART3;135;JUN/2020;4;76
150;ELE4;122;JUL/2020;6;39
302;ROB5;125;AUG/2020;3;87
194;CS1;144;SEP/2020;2;74
960;PHY2;111;SEP/2020;4;92
636;ART3;128;SEP/2020;5;54
632;ELE4;112;NOV/2020;3;43
876;ROB5;103;JAN/2020;4;90
171;CS1;101;FEB/2020;6;80
400;PHY2;142;MAR/2020;3;73
968;ART3;126;APR/2020;4;92
295;ELE4;108;MAY/2020;5;50
742;ROB5;110;JUN/2020;2;43
394;CS1;142;JUL/2020;3;80
175;PHY2;121;AUG/2020;3;69
305;ART3;141;SEP/2020;5;89
451;ELE4;116;SEP/2020;6;46
208;ROB5;132;SEP/2020;6;42
716;CS1;125;NOV/2020;4;70
229;PHY2;128;JAN/2020;2;73
251;ART3;105;FEB/2020;3;37
121;ELE4;128;MAR/2020;5;55
426;ROB5;107;APR/2020;6;67
320;CS1;134;MAY/2020;3;73
895;PHY2;106;JUN/2020;6;75
241;ART3;129;JUL/2020;3;61
836;ELE4;118;AUG/2020;6;52
744;ROB5;148;SEP/2020;6;95
136;CS1;118;SEP/2020;6;52
786;PHY2;111;SEP/2020;4;37
108;ART3;126;NOV/2020;4;42
126;ELE4;101;JAN/2020;3;43
850;ROB5;138;FEB/2020;6;81
362;CS1;149;MAR/2020;6;93
719;PHY2;130;APR/2020;3;98
413;ART3;142;MAY/2020;3;61
852;ELE4;128;JUN/2020;4;51
776;ROB5;114;JUL/2020;4;51
864;CS1;106;AUG/2020;5;60
513;PHY2;131;SEP/2020;5;42
829;ART3;145;SEP/2020;5;49
856;ELE4;110;SEP/2020;3;46
589;ROB5;143;NOV/2020;6;90
741;CS1;139;JAN/2020;3;56
263;PHY2;140;FEB/2020;4;81
394;ART3;117;MAR/2020;6;94
656;ELE4;104;APR/2020;2;79
538;ROB5;133;MAY/2020;4;73
679;CS1;132;JUN/2020;6;57
298;PHY2;133;JUL/2020;3;77
844;ART3;131;AUG/2020;4;57
710;ELE4;148;SEP/2020;5;71
476;ROB5;107;SEP/2020;4;73
279;CS1;126;SEP/2020;6;85
867;PHY2;122;NOV/2020;2;60
727;ART3;101;JAN/2020;6;43
681;ELE4;128;FEB/2020;2;38
831;ROB5;132;MAR/2020;3;56
740;CS1;105;APR/2020;2;73
547;PHY2;103;MAY/2020;2;49
495;ART3;127;JUN/2020;5;46
956;ELE4;110;JUL/2020;4;96
149;ROB5;138;AUG/2020;3;95
203;CS1;141;SEP/2020;2;45
161;PHY2;109;SEP/2020;4;99
181;ART3;143;SEP/2020;5;39
885;ELE4;134;NOV/2020;2;86
311;ROB5;125;JAN/2020;3;81
808;CS1;137;FEB/2020;6;59
811;PHY2;100;MAR/2020;4;75
177;ART3;146;APR/2020;2;89
341;ELE4;102;MAY/2020;6;72
841;ROB5;128;JUN/2020;2;54
987;CS1;144;JUL/2020;4;98
572;PHY2;104;AUG/2020;5;45
512;ART3;133;SEP/2020;4;87
989;ELE4;130;SEP/2020;2;63
580;ROB5;146;SEP/2020;6;46
840;CS1;115;NOV/2020;5;49
547;PHY2;133;JAN/2020;3;65
506;ART3;112;FEB/2020;6;99
568;ELE4;148;MAR/2020;6;95
718;ROB5;119;APR/2020;5;95
252;CS1;131;MAY/2020;5;49
232;PHY2;134;JUN/2020;6;83
878;ART3;137;JUL/2020;6;56
162;ELE4;104;AUG/2020;5;66
559;ROB5;143;SEP/2020;5;56
398;CS1;124;SEP/2020;6;57
698;PHY2;107;SEP/2020;2;75
753;ART3;138;NOV/2020;6;73
988;ELE4;102;JAN/2020;2;56
804;ROB5;148;FEB/2020;3;95
846;CS1;142;MAR/2020;5;83
723;PHY2;142;APR/2020;6;46
278;ART3;124;MAY/2020;3;56
233;ELE4;126;JUN/2020;3;83
526;ROB5;129;JUL/2020;3;77
211;CS1;144;AUG/2020;2;71
630;PHY2;110;SEP/2020;6;99
934;ART3;145;SEP/2020;2;55
623;ELE4;100;SEP/2020;4;83
142;ROB5;120;NOV/2020;3;48
722;CS1;144;JAN/2020;6;94
650;PHY2;118;FEB/2020;6;71
502;ART3;102;MAR/2020;2;92
557;ELE4;113;APR/2020;6;91
447;ROB5;124;MAY/2020;2;92
513;CS1;139;JUN/2020;2;61
438;PHY2;137;JUL/2020;4;62
647;ART3;147;AUG/2020;5;53
704;ELE4;143;SEP/2020;3;71
478;ROB5;133;SEP/2020;5;63
244;CS1;142;SEP/2020;6;41
941;PHY2;104;NOV/2020;5;54
519;ART3;147;JAN/2020;3;94
729;ELE4;106;FEB/2020;4;93
841;ROB5;131;MAR/2020;4;87
901;CS1;115;APR/2020;2;73
931;PHY2;147;MAY/2020;3;36
527;ART3;141;JUN/2020;3;89
220;ELE4;137;JUL/2020;5;35
472;ROB5;104;AUG/2020;5;78
794;CS1;109;SEP/2020;3;95
323;PHY2;130;SEP/2020;4;77
445;ART3;101;SEP/2020;6;63
633;ELE4;137;NOV/2020;4;77
243;ROB5;143;JAN/2020;3;68
413;CS1;124;FEB/2020;2;77
954;PHY2;122;MAR/2020;4;47
714;ART3;142;APR/2020;4;53
585;ELE4;127;MAY/2020;2;77
170;ROB5;100;JUN/2020;5;42
198;CS1;103;JUL/2020;5;42
103;PHY2;125;AUG/2020;4;74
155;ART3;119;SEP/2020;5;57
999;ELE4;106;SEP/2020;3;55
669;ROB5;103;SEP/2020;2;79
319;CS1;109;NOV/2020;3;96
983;PHY2;120;JAN/2020;2;99
886;ART3;125;FEB/2020;5;35
684;ELE4;140;MAR/2020;3;99
688;ROB5;110;APR/2020;2;72
643;CS1;111;MAY/2020;2;86
764;PHY2;103;JUN/2020;2;100
342;ART3;147;JUL/2020;3;66
672;ELE4;100;AUG/2020;6;84
301;ROB5;146;SEP/2020;6;54
664;CS1;113;SEP/2020;2;38
542;PHY2;131;SEP/2020;6;79
302;ART3;100;NOV/2020;6;56
647;ELE4;117;JAN/2020;4;40
499;ROB5;125;FEB/2020;5;37
885;CS1;136;MAR/2020;3;71
969;PHY2;108;APR/2020;4;77
536;ART3;136;MAY/2020;3;56
523;ELE4;108;JUN/2020;4;48
516;ROB5;101;JUL/2020;3;99
723;CS1;112;AUG/2020;5;51
597;PHY2;122;SEP/2020;3;91
123;ART3;150;SEP/2020;5;87
565;ELE4;135;SEP/2020;6;93
717;ROB5;136;NOV/2020;6;84
563;CS1;112;JAN/2020;2;99
793;PHY2;144;FEB/2020;4;96
525;ART3;126;MAR/2020;6;66
767;ELE4;117;APR/2020;3;66
667;ROB5;136;MAY/2020;6;77
232;CS1;105;JUN/2020;2;72
728;PHY2;119;JUL/2020;6;99
659;ART3;121;AUG/2020;3;57
353;ELE4;100;SEP/2020;5;75
526;ROB5;105;SEP/2020;2;94
560;CS1;139;SEP/2020;4;78
467;PHY2;142;NOV/2020;6;61
157;ART3;146;JAN/2020;6;85
264;ELE4;119;FEB/2020;2;88
967;ROB5;113;MAR/2020;6;58
324;CS1;123;APR/2020;5;86
907;PHY2;112;MAY/2020;6;68
722;ART3;110;JUN/2020;2;84
910;ELE4;107;JUL/2020;6;45
992;ROB5;136;AUG/2020;3;49
690;CS1;125;SEP/2020;6;58
494;PHY2;119;SEP/2020;4;79
804;ART3;148;SEP/2020;5;76
303;ELE4;117;NOV/2020;6;93
831;ROB5;140;JAN/2020;3;69
588;CS1;143;FEB/2020;5;56
806;PHY2;114;MAR/2020;5;52
283;ART3;107;APR/2020;3;98
649;ELE4;110;MAY/2020;6;85
658;ROB5;110;JUN/2020;2;83
697;CS1;120;JUL/2020;3;66
252;PHY2;112;AUG/2020;5;64
323;ART3;111;SEP/2020;5;42
320;ELE4;108;SEP/2020;4;97
895;ROB5;106;SEP/2020;4;82
613;CS1;108;NOV/2020;2;78
625;PHY2;140;JAN/2020;3;38
589;ART3;102;FEB/2020;5;98
579;ELE4;129;MAR/2020;3;46
712;ROB5;119;APR/2020;4;37
883;CS1;113;MAY/2020;2;65
509;PHY2;150;JUN/2020;6;37
537;ART3;106;JUL/2020;6;80
183;ELE4;143;AUG/2020;3;81
995;ROB5;103;SEP/2020;3;96
195;CS1;113;SEP/2020;5;100
418;PHY2;112;SEP/2020;4;45
666;ART3;140;NOV/2020;6;42
769;ELE4;117;JAN/2020;2;35
873;ROB5;119;FEB/2020;3;37
725;CS1;130;MAR/2020;4;42
224;PHY2;133;APR/2020;6;75
630;ART3;104;MAY/2020;3;84
543;ELE4;117;JUN/2020;4;73
997;ROB5;149;JUL/2020;3;97
709;CS1;114;AUG/2020;5;48
547;PHY2;126;SEP/2020;5;44
115;ART3;123;SEP/2020;5;66
936;ELE4;123;SEP/2020;3;44
644;ROB5;103;NOV/2020;4;94
320;CS1;137;JAN/2020;4;94
689;PHY2;125;FEB/2020;3;58
430;ART3;126;MAR/2020;3;53
152;ELE4;133;APR/2020;6;73
792;ROB5;132;MAY/2020;3;43
502;CS1;118;JUN/2020;3;57
705;PHY2;110;JUL/2020;2;98
389;ART3;118;AUG/2020;4;52
129;ELE4;118;SEP/2020;5;56
116;ROB5;108;SEP/2020;3;89
791;CS1;119;SEP/2020;4;70
643;PHY2;110;NOV/2020;3;99
903;ART3;132;JAN/2020;6;56
974;ELE4;131;FEB/2020;2;80
513;ROB5;102;MAR/2020;6;87
726;CS1;137;APR/2020;5;36
571;PHY2;146;MAY/2020;2;64
503;ART3;101;JUN/2020;3;72
580;ELE4;132;JUL/2020;6;58
126;ROB5;119;AUG/2020;4;81
840;CS1;114;SEP/2020;5;80
377;PHY2;131;SEP/2020;4;70
221;ART3;120;SEP/2020;2;45
664;ELE4;134;NOV/2020;5;84
421;ROB5;108;JAN/2020;3;45
524;CS1;109;FEB/2020;5;88
903;PHY2;146;MAR/2020;6;70
507;ART3;144;APR/2020;4;94
394;ELE4;147;MAY/2020;3;62
912;ROB5;121;JUN/2020;2;97
408;CS1;127;JUL/2020;6;62
683;PHY2;129;AUG/2020;2;54
136;ART3;106;SEP/2020;6;48
760;ELE4;122;SEP/2020;4;37
183;ROB5;144;SEP/2020;2;47
259;CS1;135;NOV/2020;2;42
475;PHY2;137;JAN/2020;3;97
131;ART3;142;FEB/2020;4;60
350;ELE4;126;MAR/2020;3;70
408;ROB5;125;APR/2020;2;92
109;CS1;147;MAY/2020;2;84
751;PHY2;104;JUN/2020;2;43
796;ART3;130;JUL/2020;5;43
749;ELE4;140;AUG/2020;5;39
134;ROB5;100;SEP/2020;3;44
227;CS1;130;SEP/2020;5;61
714;PHY2;125;SEP/2020;5;41
983;ART3;118;NOV/2020;6;67
952;ELE4;137;JAN/2020;6;51
760;ROB5;139;FEB/2020;3;66
632;CS1;128;MAR/2020;4;68
186;PHY2;132;APR/2020;2;85
994;ART3;142;MAY/2020;3;87
478;ELE4;101;JUN/2020;6;60
183;ROB5;149;JUL/2020;3;72
499;CS1;114;AUG/2020;6;80
400;PHY2;101;SEP/2020;3;65
168;ART3;134;SEP/2020;3;70
175;ELE4;128;SEP/2020;4;84
394;ROB5;115;NOV/2020;5;85
229;CS1;150;JAN/2020;5;50
701;PHY2;137;FEB/2020;2;87
396;ART3;134;MAR/2020;2;90
421;ELE4;104;APR/2020;3;64
332;ROB5;105;MAY/2020;5;91
593;CS1;143;JUN/2020;3;71
817;PHY2;108;JUL/2020;3;78
322;ART3;134;AUG/2020;5;82
842;ELE4;101;SEP/2020;4;61
431;ROB5;136;SEP/2020;2;61
332;CS1;119;SEP/2020;5;98
553;PHY2;113;NOV/2020;5;55
533;ART3;145;JAN/2020;2;42
240;ELE4;150;FEB/2020;5;71
693;ROB5;109;MAR/2020;4;89
556;CS1;144;APR/2020;5;47
593;PHY2;134;MAY/2020;4;35
128;ART3;129;JUN/2020;4;36
796;ELE4;106;JUL/2020;6;49
533;ROB5;101;AUG/2020;3;91
768;CS1;143;SEP/2020;3;37
160;PHY2;114;SEP/2020;4;72
640;ART3;126;SEP/2020;6;51
881;ELE4;149;NOV/2020;4;81
928;ROB5;123;JAN/2020;2;98
811;CS1;103;FEB/2020;2;55
151;PHY2;136;MAR/2020;4;58
635;ART3;131;APR/2020;4;59
388;ELE4;115;MAY/2020;4;75
852;ROB5;128;JUN/2020;5;45
480;CS1;113;JUL/2020;6;53
752;PHY2;103;AUG/2020;5;38
858;ART3;131;SEP/2020;4;42
315;ELE4;150;SEP/2020;5;93
158;ROB5;117;SEP/2020;6;41
118;CS1;150;NOV/2020;3;87
856;PHY2;146;JAN/2020;5;55
882;ART3;136;FEB/2020;2;41
931;ELE4;148;MAR/2020;6;85
892;ROB5;120;APR/2020;4;89
939;CS1;108;MAY/2020;3;49
568;PHY2;103;JUN/2020;3;81
352;ART3;127;JUL/2020;2;97
278;ELE4;128;AUG/2020;3;90
404;ROB5;121;SEP/2020;4;81
222;CS1;122;SEP/2020;4;63
346;PHY2;109;SEP/2020;3;58
623;ART3;146;NOV/2020;2;51
297;ELE4;118;JAN/2020;4;43
706;ROB5;115;FEB/2020;5;80
738;CS1;120;MAR/2020;6;48
546;PHY2;120;APR/2020;3;66
607;ART3;135;MAY/2020;4;53
222;ELE4;100;JUN/2020;4;76
664;ROB5;121;JUL/2020;5;53
809;CS1;143;AUG/2020;3;48
160;PHY2;113;SEP/2020;2;50
296;ART3;130;SEP/2020;5;70
217;ELE4;101;SEP/2020;6;47
196;ROB5;126;NOV/2020;2;72
592;CS1;149;JAN/2020;3;70
208;PHY2;127;FEB/2020;6;48
104;ART3;102;MAR/2020;6;43
742;ELE4;145;APR/2020;6;69
433;ROB5;131;MAY/2020;2;50
997;CS1;118;JUN/2020;3;94
626;PHY2;109;JUL/2020;2;90
281;ART3;126;AUG/2020;6;91
463;ELE4;116;SEP/2020;6;55
596;ROB5;115;SEP/2020;6;53
468;CS1;135;SEP/2020;6;41
632;PHY2;112;NOV/2020;6;73
982;ART3;100;JAN/2020;3;100
344;ELE4;135;FEB/2020;5;82
218;ROB5;114;MAR/2020;6;62
402;CS1;118;APR/2020;4;37
455;PHY2;123;MAY/2020;3;58
837;ART3;127;JUN/2020;2;83
283;ELE4;142;JUL/2020;3;53
738;ROB5;109;AUG/2020;6;41
458;CS1;114;SEP/2020;2;91
150;PHY2;133;SEP/2020;2;89
852;ART3;125;SEP/2020;3;70
190;ELE4;127;NOV/2020;2;55
315;ROB5;135;JAN/2020;3;47
291;CS1;111;FEB/2020;4;58
751;PHY2;126;MAR/2020;5;60
718;ART3;138;APR/2020;2;42
728;ELE4;103;MAY/2020;3;38
739;ROB5;136;JUN/2020;6;91
127;CS1;116;JUL/2020;2;66
123;PHY2;122;AUG/2020;2;97
700;ART3;112;SEP/2020;3;46
212;ELE4;114;SEP/2020;5;58
244;ROB5;127;SEP/2020;4;76
106;CS1;140;NOV/2020;4;60
